index,tag,name,M,N,K,dtype,A,B,mean_microseconds,arithmetic_intensity,tflops,ok
362,llama13bmatvec,hipblaslt,4000,1,5120,fp16,T,N,16.18278,0.9995548857149551,2.531085511883619,True
363,llama70bmatvec,hipblaslt,14336,1,8192,fp16,T,N,45.59197,0.9998082120129022,5.151806864235083,True
364,llama13bskinny,hipblaslt,6912,32,5120,fp16,T,N,18.4505,31.655598809251202,122.75679033088532,True
365,llama13bskinnybf16,hipblaslt,7680,2,5120,bf16,T,N,26.92775,1.9986987638256344,5.84105244589689,True
366,llama13bmatvec,hipblaslt,27648,1,5120,fp16,T,N,59.649480000000004,0.9997685720897941,4.746320001448462,True
367,llama70bskinny,hipblaslt,7168,8,8192,fp16,T,N,26.963369999999998,7.983293888347487,34.84446105957824,True
368,unet,hipblaslt,128,1280,2048,fp16,T,N,7.99046,110.10752688172043,83.98623358354838,True
369,llama13bskinnybf16,hipblaslt,5120,8,640,bf16,T,N,5.9958100000000005,7.889060092449923,8.74423972740964,True
370,llama13bskinnybf16,hipblaslt,5120,32,3456,bf16,T,N,13.15518,31.511283337132436,86.08487911225845,True
371,unet,hipblaslt,2048,10240,1280,fp16,T,T,452.71395,731.4285714285714,118.58943423325039,True
372,llama13bskinnybf16,hipblaslt,27648,16,5120,bf16,T,N,62.81955,15.940959409594097,72.10889476285648,True
373,llama13bskinnybf16,hipblaslt,5120,8,13824,bf16,T,N,30.91705,7.982906970029451,36.62904707920064,True
374,unet,hipblaslt,2048,1280,5120,bf16,N,N,71.73610000000001,682.6666666666666,374.19856390297207,True
375,llama13bskinnybf16,hipblaslt,5120,16,13824,bf16,T,N,31.14263,15.931773654488879,72.7274530121573,True
376,llama13bmatvec,hipblaslt,16000,1,5120,fp16,T,N,33.3035,0.9997422539501535,4.919603044725029,True
377,llama13bskinny,hipblaslt,7680,32,5120,fp16,T,N,27.082099999999997,31.670103092783506,92.92419716344007,True
378,llama70bskinny,hipblaslt,4000,4,8192,fp16,T,N,23.31839,3.9940557217578525,11.241942518329955,True
379,gpt4memory,hipblaslt,16,2048,1024,fp16,N,N,6.660699999999999,15.633587786259541,10.07534703559686,True
380,llama13bskinny,hipblaslt,13824,16,5120,fp16,T,N,28.13879,15.931773654488879,80.49117108447093,True
381,llama13bskinnybf16,hipblaslt,5120,8,5120,bf16,T,N,17.09699,7.975077881619938,24.53241184559387,True
382,llama13bskinnybf16,hipblaslt,8000,8,5120,bf16,T,N,18.28427,7.979552396982732,35.842831023606635,True
383,llama13bskinnybf16,hipblaslt,5120,16,640,bf16,T,N,6.01957,15.562310030395137,17.4194502265112,True
384,llama13bskinnybf16,hipblaslt,32000,16,5120,bf16,T,N,119.47706,15.942209490596587,43.88189665865565,True
385,llama70bskinny,hipblaslt,16000,8,8192,fp16,T,N,60.27875,7.988204916178455,34.79090060759389,True
386,llama13bskinnybf16,hipblaslt,5120,2,5120,bf16,T,N,16.66956,1.9984387197501952,6.290363992810848,True
387,llama70bskinnybf16,hipblaslt,8192,4,3584,bf16,T,N,14.04565,3.9935928685841633,16.72268809204273,True
388,unet,hipblaslt,2048,10240,1280,fp16,N,N,93.64161999999999,731.4285714285714,573.3251005268812,True
389,llama13bskinny,hipblaslt,3456,32,5120,fp16,T,N,17.35819,31.511283337132436,65.24079296286075,True
390,llama70bskinny,hipblaslt,8000,2,8192,fp16,T,N,32.59113,1.9990122068587202,8.043415493724826,True
391,llama13bskinnybf16,hipblaslt,3840,32,5120,bf16,T,N,17.856849999999998,31.540041067761805,70.46546283359048,True
392,llama70bskinny,hipblaslt,8192,8,28672,fp16,T,N,160.73542,7.989967953183782,23.380636228156803,True
393,llama13bskinny,hipblaslt,3456,8,5120,fp16,T,N,16.25401,7.969101285524874,17.418195263814898,True
394,llama13bskinny,hipblaslt,5120,32,640,fp16,T,N,6.17391,30.29585798816568,33.967971674352235,True
395,llama13bskinny,hipblaslt,16000,2,5120,fp16,T,N,32.614869999999996,1.998969281464245,10.046950976655742,True
396,llama70bskinny,hipblaslt,7168,2,8192,fp16,T,N,26.868389999999998,1.9989542301390875,8.741909135605074,True
397,llama13bskinnybf16,hipblaslt,32000,4,5120,bf16,T,N,112.25833999999999,3.9963782821817726,11.675925369999236,True
398,llama13bskinny,hipblaslt,15360,8,5120,fp16,T,N,42.46939,7.983367983367984,29.628191033589136,True
399,llama13bskinny,hipblaslt,3840,2,5120,fp16,T,N,16.50334,1.9981787433328997,4.76528993524947,True
400,llama70bmatvecbf16,hipblaslt,8192,1,1024,bf16,T,N,6.37575,0.9989025728569687,2.631410579147551,True
401,llama13bskinnybf16,hipblaslt,4000,32,5120,bf16,T,N,17.18009,31.550406704461423,76.2929647050743,True
402,llama13bskinny,hipblaslt,1920,4,5120,fp16,T,N,15.0311,3.9885743962607116,5.232032253128513,True
403,llama13bskinny,hipblaslt,8000,16,5120,fp16,T,N,18.79482,15.918418107200598,69.73836408116705,True
404,llama13bskinnybf16,hipblaslt,5120,16,1280,bf16,T,N,6.30452,15.753846153846155,33.2642611967287,True
405,llama70bskinny,hipblaslt,1280,4,8192,fp16,T,N,10.44816,3.985598910187798,8.028789758196659,True
406,llama13bskinny,hipblaslt,6912,16,5120,fp16,T,N,17.99933,15.913433866697364,62.91690190690431,True
407,llama13bskinny,hipblaslt,3840,8,5120,fp16,T,N,16.71705,7.970939283860924,18.817482749647816,True
408,llama70bskinnybf16,hipblaslt,8000,4,8192,bf16,T,N,32.816720000000004,3.996050777942112,15.97624625495784,True
409,llama70bskinny,hipblaslt,8192,4,7168,fp16,T,N,25.44364,3.995819106682461,18.462847611426668,True
410,llama70bmatvec,hipblaslt,8192,1,14336,fp16,T,N,50.42424,0.9998082120129022,4.6580974547162235,True
411,gpt4compute,hipblaslt,2048,2048,8192,fp16,N,N,113.31502,910.2222222222222,606.4463187316209,True
412,llama70bskinny,hipblaslt,28672,2,8192,fp16,T,N,143.6978,1.999372406819846,6.538194015496409,True
413,llama70bskinnybf16,hipblaslt,2560,32,8192,bf16,T,N,23.31839,31.483474250576478,57.55874569384936,True
414,llama13bmatvec,hipblaslt,5120,1,3456,fp16,T,N,12.14598,0.9995155704338898,2.9136751418988007,True
415,llama13bskinnybf16,hipblaslt,27648,32,5120,bf16,T,N,67.21253,31.764705882352942,134.7917812348382,True
416,llama70bskinnybf16,hipblaslt,8192,16,2048,bf16,T,N,9.56957,15.845261121856867,56.1018846196851,True
417,unet,hipblaslt,2048,1280,5120,fp16,N,T,77.62507000000001,682.6666666666666,345.810259494774,True
418,llama70bskinnybf16,hipblaslt,4000,32,8192,bf16,T,N,27.77073,31.623482906642785,75.51663207989131,True
419,llama13bmatvec,hipblaslt,5120,1,13824,fp16,T,N,30.418380000000003,0.9997324211546389,4.653691616713315,True
420,llama70bskinnybf16,hipblaslt,8192,8,3584,bf16,T,N,14.116879999999998,7.974412460019469,33.276619763007126,True
421,unet,hipblaslt,2048,10240,1280,bf16,T,T,453.50943,731.4285714285714,118.38142196954979,True
422,llama13bskinny,hipblaslt,5120,4,2560,fp16,T,N,9.47458,3.990646921278254,11.067255751706146,True
423,llama13bmatvecbf16,hipblaslt,5120,1,1728,bf16,T,N,9.92575,0.9992265824340246,1.7827086114399415,True
424,llama13bmatvecbf16,hipblaslt,15360,1,5120,bf16,T,N,42.48126,0.9997396511325176,3.702489050466017,True
425,unet,hipblaslt,2048,1280,1280,bf16,T,N,23.72207,487.6190476190476,282.8963239717276,True
426,llama13bskinnybf16,hipblaslt,3840,8,5120,bf16,T,N,18.09431,7.970939283860924,17.38517799241861,True
427,llama13bskinnybf16,hipblaslt,5120,32,1728,bf16,T,N,10.81622,31.2265642647391,52.350177788543505,True
428,llama70bskinny,hipblaslt,8192,32,3584,fp16,T,N,14.67491,31.594490358126723,128.04495509682855,True
429,llama70bskinnybf16,hipblaslt,8000,32,8192,bf16,T,N,33.87341000000001,31.748984590580722,123.82290415992955,True
430,llama70bskinny,hipblaslt,32000,16,8192,fp16,T,N,167.74044,15.960846049534736,50.009455084295716,True
431,unet,hipblaslt,8192,5120,640,bf16,T,N,115.74897,531.9480519480519,463.8234897468202,True
432,llama70bskinny,hipblaslt,8192,16,8192,fp16,T,N,39.501160000000006,15.937743190661479,54.36507808884599,True
433,llama70bskinnybf16,hipblaslt,8192,8,1024,bf16,T,N,6.64883,7.930300096805421,20.186668631924714,True
434,llama13bskinny,hipblaslt,5120,16,1728,fp16,T,N,10.756860000000001,15.804275751686292,26.319531908010326,True
435,unet,hipblaslt,2048,10240,1280,bf16,T,N,119.02589,731.4285714285714,451.05389424099246,True
436,llama70bskinnybf16,hipblaslt,8192,4,28672,bf16,T,N,169.08207000000002,3.9974904147786687,11.113231533065568,True
437,llama13bskinny,hipblaslt,5120,32,13824,fp16,T,N,39.86922,31.728253385356897,113.61768100805585,True
438,llama70bskinnybf16,hipblaslt,8192,8,2048,bf16,T,N,10.436290000000001,7.961127308066083,25.721348870144464,True
439,llama70bskinnybf16,hipblaslt,8192,32,1024,bf16,T,N,13.178930000000001,30.91320754716981,40.737063782871594,True
440,llama13bskinnybf16,hipblaslt,3840,4,5120,bf16,T,N,16.7408,3.9927216012477253,9.395393290643218,True
441,llama13bskinny,hipblaslt,27648,4,5120,fp16,T,N,60.14815,3.996299722479186,18.827878829190922,True
442,llama13bmatvecbf16,hipblaslt,5120,1,2560,bf16,T,N,9.77141,0.999414405621706,2.6827653327411296,True
443,llama70bskinny,hipblaslt,8192,4,28672,fp16,T,N,169.2008,3.9974904147786687,11.105433260362835,True
444,llama70bskinnybf16,hipblaslt,32000,2,8192,bf16,T,N,167.96602,1.9993869067492975,6.242786487409775,True
445,llama70bmatvec,hipblaslt,8192,1,7168,fp16,T,N,24.82625,0.9997384891647344,4.730497437188459,True
446,llama70bskinny,hipblaslt,32000,32,8192,fp16,T,N,177.5712,31.843766520508755,94.48162765133085,True
447,unet,hipblaslt,2048,1280,5120,fp16,T,T,231.93724,682.6666666666666,115.73624658118723,True
448,llama13bskinnybf16,hipblaslt,5120,2,3456,bf16,T,N,12.312209999999999,1.9980632199690693,5.74867387739488,True
449,unet,hipblaslt,128,1280,2048,bf16,N,T,12.1816,110.10752688172043,55.090352663032775,True
450,llama70bskinny,hipblaslt,57344,32,8192,fp16,T,N,273.27871000000005,31.857777777777777,110.01505046624376,True
451,llama13bskinny,hipblaslt,32000,16,5120,fp16,T,N,119.69078,15.942209490596587,43.8035410914692,True
452,llama13bmatvecbf16,hipblaslt,13824,1,5120,bf16,T,N,27.652,0.9997324211546389,5.119259366411109,True
453,gpt4compute,hipblaslt,8192,8192,8192,fp16,N,N,1278.87834,2730.6666666666665,859.7468526802949,True
454,llama70bskinnybf16,hipblaslt,8192,32,2048,bf16,T,N,10.48377,31.386973180076627,102.4194372825806,True
455,llama13bmatvec,hipblaslt,7680,1,5120,fp16,T,N,26.9515,0.9996745850959974,2.917952618592657,True
456,gpt4compute,hipblaslt,2048,8192,1024,fp16,N,N,63.49631,630.1538461538462,541.1296871896966,True
457,llama13bmatvecbf16,hipblaslt,5120,1,1280,bf16,T,N,6.32826,0.9990243902439024,2.0712170486041974,True
458,llama70bskinnybf16,hipblaslt,16000,32,8192,bf16,T,N,58.66403,31.812109726925346,142.99406297180744,True
459,gpt4compute,hipblaslt,8192,2048,65536,fp16,N,N,2699.74479,1598.439024390244,814.5300488021313,True
460,llama13bskinny,hipblaslt,5120,4,1280,fp16,T,N,6.72006,3.9844357976653697,7.801835102662774,True
461,llama70bskinnybf16,hipblaslt,8192,2,28672,bf16,T,N,167.56234,1.999372406819846,5.607012267792393,True
462,llama70bmatvec,hipblaslt,57344,1,8192,fp16,T,N,279.39326,0.9998605105314549,3.3627299957056946,True
463,llama70bskinny,hipblaslt,10240,4,8192,fp16,T,N,34.253339999999994,3.9964874621914332,19.591918335555015,True
464,llama70bskinny,hipblaslt,4000,8,8192,fp16,T,N,23.85268,7.976258169043706,21.980255468148655,True
465,llama70bskinny,hipblaslt,8192,2,4096,fp16,T,N,19.115380000000002,1.9985362283483776,7.0214522546766,True
466,llama13bskinnybf16,hipblaslt,5120,16,6912,bf16,T,N,21.88177,15.913433866697364,51.753678061692455,True
467,llama70bskinnybf16,hipblaslt,14336,2,8192,bf16,T,N,45.55635,1.9992329951539238,10.311670008681556,True
468,llama70bmatvecbf16,hipblaslt,8192,1,3584,bf16,T,N,13.95066,0.9995990726375791,4.209138205647618,True
469,llama70bskinny,hipblaslt,28672,4,8192,fp16,T,N,156.93609,3.9974904147786687,11.973333807411667,True
470,llama13bskinny,hipblaslt,7680,16,5120,fp16,T,N,26.998990000000003,15.917098445595855,46.60512115453207,True
471,llama13bskinny,hipblaslt,4000,32,5120,fp16,T,N,17.144479999999998,31.550406704461423,76.45142926469629,True
472,llama13bskinnybf16,hipblaslt,5120,2,640,bf16,T,N,6.078930000000001,1.9929933826391593,2.1561689310454306,True
473,llama70bskinnybf16,hipblaslt,8192,4,14336,bf16,T,N,51.56404,3.9969331567575104,18.220529190497874,True
474,llama70bskinnybf16,hipblaslt,16000,8,8192,bf16,T,N,59.055839999999996,7.988204916178455,35.51133977604925,True
475,llama13bskinnybf16,hipblaslt,4000,8,5120,bf16,T,N,16.88328,7.971601170828922,19.408550945077025,True
476,gpt4memory,hipblaslt,16,2048,8192,fp16,N,N,11.43361,15.845261121856867,46.95550329248593,True
477,llama70bskinny,hipblaslt,1280,2,8192,fp16,T,N,10.35317,1.9963932348783935,4.051226822316257,True
478,llama70bskinny,hipblaslt,8192,32,7168,fp16,T,N,30.97641,31.73436635307139,121.32123716079428,True
479,llama70bskinnybf16,hipblaslt,8192,8,8192,bf16,T,N,31.15451,7.984405458089668,34.465052539744654,True
480,unet,hipblaslt,2048,1280,1280,fp16,N,N,22.629759999999997,487.6190476190476,296.5513730591929,True
481,llama13bmatvec,hipblaslt,8000,1,5120,fp16,T,N,18.81856,0.9996797900672441,4.353149231397089,True
482,llama13bskinnybf16,hipblaslt,3456,8,5120,bf16,T,N,16.63394,7.969101285524874,17.020352363901758,True
483,llama13bmatvecbf16,hipblaslt,4000,1,5120,bf16,T,N,16.064040000000002,0.9995548857149551,2.5497944477229884,True
484,llama70bskinnybf16,hipblaslt,8192,32,8192,bf16,T,N,42.26755,31.751937984496124,101.6138218562467,True
485,llama13bskinny,hipblaslt,6912,8,5120,fp16,T,N,18.08244,7.978299763375079,31.31386250970555,True
486,llama70bskinnybf16,hipblaslt,32000,4,8192,bf16,T,N,168.45281,3.9975483785334776,12.4494925314692,True
487,llama70bmatvecbf16,hipblaslt,28672,1,8192,bf16,T,N,156.01,0.9998430770840235,3.0111021601179413,True
488,llama70bskinnybf16,hipblaslt,5120,32,8192,bf16,T,N,27.67575,31.678267594740912,96.99301952069952,True
489,llama70bskinnybf16,hipblaslt,4000,4,8192,bf16,T,N,23.31839,3.9940557217578525,11.241942518329955,True
490,llama70bskinny,hipblaslt,8192,32,4096,fp16,T,N,24.01889,31.62934362934363,89.40811369717753,True
491,llama70bskinny,hipblaslt,5120,2,8192,fp16,T,N,24.14949,1.998731274093593,6.947234082376067,True
492,gpt4compute,hipblaslt,2048,8192,65536,fp16,N,N,2710.2167200000004,1598.439024390244,811.3828091031775,True
493,llama13bskinny,hipblaslt,5120,2,6912,fp16,T,N,21.026919999999997,1.998640970404962,6.732215654979427,True
494,llama13bskinnybf16,hipblaslt,5120,16,3456,bf16,T,N,12.810870000000001,15.876880670724704,44.1992651552939,True
495,llama13bskinny,hipblaslt,5120,8,6912,fp16,T,N,21.53746,7.978299763375079,26.29052079493125,True
496,llama70bskinnybf16,hipblaslt,8000,8,8192,bf16,T,N,32.816720000000004,7.98421869274013,31.95249250991568,True
497,llama70bskinny,hipblaslt,8192,2,8192,fp16,T,N,29.94348,1.9990239141044412,8.96473809991357,True
498,llama70bskinny,hipblaslt,28672,8,8192,fp16,T,N,155.65382,7.989967953183782,24.143939313535643,True
499,llama13bskinnybf16,hipblaslt,16000,8,5120,bf16,T,N,33.76655,7.983533961205015,38.817113385880404,True
500,llama70bskinnybf16,hipblaslt,5120,16,8192,bf16,T,N,27.2602,15.919160513019822,49.235782569460234,True
501,unet,hipblaslt,8192,5120,640,bf16,T,T,497.6648,531.9480519480519,107.87801588539112,True
502,llama13bskinnybf16,hipblaslt,16000,16,5120,bf16,T,N,33.04231,15.934271131582223,79.33585757170125,True
503,llama13bskinny,hipblaslt,7680,2,5120,fp16,T,N,26.975240000000003,1.9986987638256344,5.830769253582173,True
504,llama13bskinnybf16,hipblaslt,8000,4,5120,bf16,T,N,18.40301,3.9948815580038075,17.805782858347634,True
505,llama13bskinny,hipblaslt,5120,16,2560,fp16,T,N,9.8189,15.85139318885449,42.71663831997474,True
506,llama70bskinnybf16,hipblaslt,14336,4,8192,bf16,T,N,52.39514,3.9969331567575104,17.931512273848302,True
507,llama70bmatvecbf16,hipblaslt,8000,1,8192,bf16,T,N,28.53059,0.999752990716161,4.594086557621136,True
508,llama13bskinnybf16,hipblaslt,13824,8,5120,bf16,T,N,28.16254,7.982906970029451,40.21164568252721,True
509,llama13bmatvecbf16,hipblaslt,3456,1,5120,bf16,T,N,15.909690000000001,0.9995155704338898,2.224395321341899,True
510,unet,hipblaslt,2048,1280,5120,bf16,T,N,72.55534,682.6666666666666,369.9733968581775,True
511,llama70bmatvecbf16,hipblaslt,14336,1,8192,bf16,T,N,45.36638,0.9998082120129022,5.177424868371689,True
512,llama13bskinny,hipblaslt,7680,4,5120,fp16,T,N,26.998990000000003,3.9947984395318596,11.651280288633018,True
513,llama70bskinny,hipblaslt,5120,8,8192,fp16,T,N,24.42257,7.979738944087279,27.47821543760546,True
514,llama70bskinny,hipblaslt,32000,2,8192,fp16,T,N,167.75231,1.9993869067492975,6.2507395576251685,True
515,llama70bskinnybf16,hipblaslt,57344,4,8192,bf16,T,N,280.24811,3.9977691020635806,13.409890200508402,True
516,gpt4memory,hipblaslt,16,16,1024,fp16,N,N,5.42592,7.937984496124031,0.09662656286860109,True
517,llama13bskinnybf16,hipblaslt,13824,2,5120,bf16,T,N,27.62825,1.9989299709356971,10.247320043795751,True
518,llama13bmatvec,hipblaslt,5120,1,1728,fp16,T,N,10.13947,0.9992265824340246,1.745132635137734,True
519,llama13bskinny,hipblaslt,13824,4,5120,fp16,T,N,27.99631,3.9957221724426972,20.22520253561987,True
520,llama70bmatvecbf16,hipblaslt,4000,1,8192,bf16,T,N,21.88176,0.9996280680723285,2.9950058861810023,True
521,llama70bskinnybf16,hipblaslt,8000,2,8192,bf16,T,N,28.779919999999997,1.9990122068587202,9.108572921675949,True
522,llama70bskinny,hipblaslt,8192,4,14336,fp16,T,N,51.80149,3.9969331567575104,18.13700910919744,True
523,llama13bskinnybf16,hipblaslt,8000,16,5120,bf16,T,N,18.7117,15.918418107200598,70.04815169118787,True
524,llama13bskinnybf16,hipblaslt,1920,4,5120,bf16,T,N,14.74616,3.9885743962607116,5.333130794728933,True
525,llama13bskinnybf16,hipblaslt,7680,16,5120,bf16,T,N,26.97525,15.917098445595855,46.64613673645286,True
526,llama13bskinny,hipblaslt,8000,4,5120,fp16,T,N,18.37926,3.9948815580038075,17.828791801193304,True
527,llama70bskinny,hipblaslt,8192,2,3584,fp16,T,N,14.461200000000002,1.9983969332636349,8.121076535833817,True
528,llama70bskinnybf16,hipblaslt,8192,16,7168,bf16,T,N,26.53595,15.933314809669353,70.81141590936069,True
529,llama70bskinnybf16,hipblaslt,28672,8,8192,bf16,T,N,156.72238000000002,7.989967953183782,23.97932180458209,True
530,llama13bmatvecbf16,hipblaslt,32000,1,5120,bf16,T,N,109.97874,0.9997734888189395,2.9794849440901032,True
531,llama13bskinny,hipblaslt,27648,32,5120,fp16,T,N,66.67825,31.764705882352942,135.87184186747552,True
532,llama13bskinny,hipblaslt,8000,8,5120,fp16,T,N,18.36739,7.979552396982732,35.68062745986229,True
533,llama13bmatvecbf16,hipblaslt,3840,1,5120,bf16,T,N,16.42023,0.9995444784277998,2.394704580873715,True
534,llama13bskinnybf16,hipblaslt,7680,8,5120,bf16,T,N,26.963369999999998,7.979220779220779,23.333344459539,True
535,llama13bskinnybf16,hipblaslt,5120,2,2560,bf16,T,N,9.664549999999998,1.9976589933671478,5.4248568220972535,True
536,llama13bskinnybf16,hipblaslt,7680,32,5120,bf16,T,N,27.07023,31.670103092783506,92.96494340831238,True
537,llama70bskinny,hipblaslt,5120,32,8192,fp16,T,N,26.642799999999998,31.678267594740912,100.75347035596859,True
538,llama70bskinnybf16,hipblaslt,8192,2,7168,bf16,T,N,25.016209999999997,1.9989542301390875,9.389153033173292,True
539,llama70bskinnybf16,hipblaslt,32000,8,8192,bf16,T,N,167.43174,7.990199520900146,25.05082966945216,True
540,llama13bskinnybf16,hipblaslt,5120,32,640,bf16,T,N,6.2214,30.29585798816568,33.708682933101876,True
541,gpt4compute,hipblaslt,2048,2048,1024,fp16,N,N,26.09665,512.0,329.158516208019,True
542,llama70bmatvecbf16,hipblaslt,8192,1,8192,bf16,T,N,38.49196,0.9997559189650964,3.4869029272606538,True
543,llama13bmatvecbf16,hipblaslt,5120,1,3456,bf16,T,N,12.217229999999999,0.9995155704338898,2.896682799619881,True
544,llama13bskinny,hipblaslt,4000,4,5120,fp16,T,N,17.595650000000003,3.992887668839879,9.31139230434795,True
545,llama70bskinny,hipblaslt,8192,32,1024,fp16,T,N,13.03645,30.91320754716981,41.18229364589286,True
546,llama70bskinny,hipblaslt,2560,2,8192,fp16,T,N,14.38997,1.9979513194478318,5.829482618796286,True
547,gpt4memory,hipblaslt,8192,16,65536,fp16,N,N,260.77654,15.964920828258222,65.87965767166018,True
548,llama70bskinnybf16,hipblaslt,8192,16,28672,bf16,T,N,146.52356,15.959922070693015,51.296820579570955,True
549,llama13bskinny,hipblaslt,15360,2,5120,fp16,T,N,42.433769999999996,1.9989588755856325,7.413265425155484,True
550,llama70bskinnybf16,hipblaslt,32000,32,8192,bf16,T,N,177.7018,31.843766520508755,94.41218940944887,True
551,llama13bmatvecbf16,hipblaslt,8000,1,5120,bf16,T,N,18.80669,0.9996797900672441,4.355896758015366,True
552,llama70bskinny,hipblaslt,14336,2,8192,fp16,T,N,51.77775,1.9992329951539238,9.072662446707321,True
553,llama13bskinnybf16,hipblaslt,5120,2,1280,bf16,T,N,6.47073,1.996101364522417,4.051227604922475,True
554,llama70bskinny,hipblaslt,7168,16,8192,fp16,T,N,27.05836,15.933314809669353,69.44427496714509,True
555,llama13bskinnybf16,hipblaslt,5120,32,13824,bf16,T,N,39.79798,31.728253385356897,113.82106126994385,True
556,llama13bskinnybf16,hipblaslt,16000,32,5120,bf16,T,N,42.991800000000005,31.738160178527153,121.95069757488636,True
557,llama70bskinny,hipblaslt,8192,4,8192,fp16,T,N,31.202,3.9960975609756098,17.206298057816806,True
